,tweet_id,timestamp,text,expanded_urls,rating,name,stage,retweet_count,favorite_count,jpg_url,img_num,prediction_level,prediction,confidence,breed
2990,696488710901260288,2016-02-08 00:20:23+00:00,12/10 revolutionary af https://t.co/zKzq4nIY86,https://twitter.com/dog_rates/status/696488710901260288/photo/1,12.0,,,978,2413,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,3,giant_schnauzer,0.120553,True
2991,696405997980676096,2016-02-07 18:51:43+00:00,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7.0,Berb,,1107,3080,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,1,borzoi,0.132845,True
2992,696405997980676096,2016-02-07 18:51:43+00:00,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7.0,Berb,,1107,3080,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,2,Walker_hound,0.0860048,True
2993,696405997980676096,2016-02-07 18:51:43+00:00,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,https://twitter.com/dog_rates/status/696405997980676096/photo/1,7.0,Berb,,1107,3080,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,3,Great_Pyrenees,0.0655823,True
2994,695816827381944320,2016-02-06 03:50:33+00:00,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11.0,,,1101,2893,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,1,Pomeranian,0.382234,True
2995,695816827381944320,2016-02-06 03:50:33+00:00,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11.0,,,1101,2893,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,2,chow,0.208302,True
2996,695816827381944320,2016-02-06 03:50:33+00:00,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,https://twitter.com/dog_rates/status/695816827381944320/photo/1,11.0,,,1101,2893,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,3,sunglasses,0.131328,False
2997,695794761660297217,2016-02-06 02:22:53+00:00,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13.0,Wyatt,,737,3039,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,1,Samoyed,0.962139,True
2998,695794761660297217,2016-02-06 02:22:53+00:00,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13.0,Wyatt,,737,3039,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,2,Arctic_fox,0.0305528,False
2999,695794761660297217,2016-02-06 02:22:53+00:00,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,https://twitter.com/dog_rates/status/695794761660297217/photo/1,13.0,Wyatt,,737,3039,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,1,3,white_wolf,0.00148234,False
3000,695629776980148225,2016-02-05 15:27:17+00:00,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8.0,Calvin,,1998,4383,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,1,Old_English_sheepdog,0.693857,True
3001,695629776980148225,2016-02-05 15:27:17+00:00,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8.0,Calvin,,1998,4383,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,2,otterhound,0.232117,True
3002,695629776980148225,2016-02-05 15:27:17+00:00,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",8.0,Calvin,,1998,4383,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,3,West_Highland_white_terrier,0.0128667,True
3003,695446424020918272,2016-02-05 03:18:42+00:00,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12.0,,,1738,4239,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,1,basenji,0.748904,True
3004,695446424020918272,2016-02-05 03:18:42+00:00,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12.0,,,1738,4239,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,2,Cardigan,0.121102,True
3005,695446424020918272,2016-02-05 03:18:42+00:00,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,https://twitter.com/dog_rates/status/695446424020918272/photo/1,12.0,,,1738,4239,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,3,Pembroke,0.111767,True
3006,695409464418041856,2016-02-05 00:51:51+00:00,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10.0,Bob,,3419,8330,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,1,pug,0.997445,True
3007,695409464418041856,2016-02-05 00:51:51+00:00,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10.0,Bob,,3419,8330,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,2,bull_mastiff,0.00174855,True
3008,695409464418041856,2016-02-05 00:51:51+00:00,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,https://twitter.com/dog_rates/status/695409464418041856/photo/1,10.0,Bob,,3419,8330,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,3,Pekinese,0.000304404,True
3009,695314793360662529,2016-02-04 18:35:39+00:00,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10.0,Colin,,1385,3478,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,1,Maltese_dog,0.678547,True
3010,695314793360662529,2016-02-04 18:35:39+00:00,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10.0,Colin,,1385,3478,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,2,Lhasa,0.125046,True
3011,695314793360662529,2016-02-04 18:35:39+00:00,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",10.0,Colin,,1385,3478,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,3,Pekinese,0.0489988,True
3012,695095422348574720,2016-02-04 04:03:57+00:00,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12.0,,pupper,587,2542,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,1,papillon,0.227784,True
3013,695095422348574720,2016-02-04 04:03:57+00:00,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12.0,,pupper,587,2542,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,2,Chihuahua,0.218128,True
3014,695095422348574720,2016-02-04 04:03:57+00:00,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,https://twitter.com/dog_rates/status/695095422348574720/photo/1,12.0,,pupper,587,2542,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,3,Border_collie,0.0934574,True
3015,695074328191332352,2016-02-04 02:40:08+00:00,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11.0,Lorenzo,pupper,1048,2720,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,1,Shih-Tzu,0.5101060000000001,True
3016,695074328191332352,2016-02-04 02:40:08+00:00,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11.0,Lorenzo,pupper,1048,2720,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,2,Tibetan_terrier,0.0719809,True
3017,695074328191332352,2016-02-04 02:40:08+00:00,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,https://twitter.com/dog_rates/status/695074328191332352/photo/1,11.0,Lorenzo,pupper,1048,2720,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,3,Lhasa,0.069231,True
3018,695051054296211456,2016-02-04 01:07:39+00:00,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6.0,Brian,,761,2551,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,1,Boston_bull,0.761454,True
3019,695051054296211456,2016-02-04 01:07:39+00:00,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6.0,Brian,,761,2551,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,2,pug,0.0753949,True
3020,695051054296211456,2016-02-04 01:07:39+00:00,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",6.0,Brian,,761,2551,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,3,Chihuahua,0.0415978,True
3021,694352839993344000,2016-02-02 02:53:12+00:00,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10.0,Oliviér,,582,1958,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,1,Australian_terrier,0.407886,True
3022,694352839993344000,2016-02-02 02:53:12+00:00,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10.0,Oliviér,,582,1958,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,2,Yorkshire_terrier,0.328173,True
3023,694352839993344000,2016-02-02 02:53:12+00:00,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",10.0,Oliviér,,582,1958,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,3,silky_terrier,0.108404,True
3024,694329668942569472,2016-02-02 01:21:07+00:00,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9.0,Grady,pupper,480,1917,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,1,boxer,0.99006,True
3025,694329668942569472,2016-02-02 01:21:07+00:00,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9.0,Grady,pupper,480,1917,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,2,bull_mastiff,0.00743627,True
3026,694329668942569472,2016-02-02 01:21:07+00:00,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,https://twitter.com/dog_rates/status/694329668942569472/photo/1,9.0,Grady,pupper,480,1917,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,3,Saint_Bernard,0.00161729,True
3027,694206574471057408,2016-02-01 17:11:59+00:00,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,10.0,,,1948,3996,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,1,Shih-Tzu,0.352547,True
3028,694206574471057408,2016-02-01 17:11:59+00:00,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,10.0,,,1948,3996,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,2,toy_poodle,0.15572,True
3029,694206574471057408,2016-02-01 17:11:59+00:00,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",https://twitter.com/dog_rates/status/694206574471057408/photo/1,10.0,,,1948,3996,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,3,Maltese_dog,0.116657,True
3030,694183373896572928,2016-02-01 15:39:48+00:00,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9.0,Lola,,887,2824,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,1,teddy,0.441499,False
3031,694183373896572928,2016-02-01 15:39:48+00:00,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9.0,Lola,,887,2824,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,2,Pekinese,0.08087,True
3032,694183373896572928,2016-02-01 15:39:48+00:00,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",9.0,Lola,,887,2824,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,3,Shih-Tzu,0.0720988,True
3033,694001791655137281,2016-02-01 03:38:15+00:00,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11.0,Chester,,975,3270,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,1,Pembroke,0.769999,True
3034,694001791655137281,2016-02-01 03:38:15+00:00,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11.0,Chester,,975,3270,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,2,Cardigan,0.229228,True
3035,694001791655137281,2016-02-01 03:38:15+00:00,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",11.0,Chester,,975,3270,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,3,Chihuahua,0.000246837,True
3036,693942351086120961,2016-01-31 23:42:03+00:00,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10.0,Kobe,,351,1679,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,1,groenendael,0.550796,True
3037,693942351086120961,2016-01-31 23:42:03+00:00,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10.0,Kobe,,351,1679,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,2,Norwegian_elkhound,0.15477,True
3038,693942351086120961,2016-01-31 23:42:03+00:00,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,https://twitter.com/dog_rates/status/693942351086120961/photo/1,10.0,Kobe,,351,1679,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,3,schipperke,0.0808019,True
3039,693642232151285760,2016-01-31 03:49:30+00:00,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9.0,Freddery,,396,2444,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,1,Scottish_deerhound,0.111893,True
3040,693642232151285760,2016-01-31 03:49:30+00:00,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9.0,Freddery,,396,2444,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,2,bluetick,0.0743018,True
3041,693642232151285760,2016-01-31 03:49:30+00:00,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,https://twitter.com/dog_rates/status/693642232151285760/photo/1,9.0,Freddery,,396,2444,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,3,German_short-haired_pointer,0.0670003999999999,True
3042,693629975228977152,2016-01-31 03:00:47+00:00,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12.0,,pupper,756,2350,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,1,pug,0.841987,True
3043,693629975228977152,2016-01-31 03:00:47+00:00,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12.0,,pupper,756,2350,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,2,French_bulldog,0.0697911,True
3044,693629975228977152,2016-01-31 03:00:47+00:00,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,"https://twitter.com/dog_rates/status/693629975228977152/photo/1,https://twitter.com/dog_rates/status/693629975228977152/photo/1",12.0,,pupper,756,2350,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,3,Boston_bull,0.0387199,True
3045,693622659251335168,2016-01-31 02:31:43+00:00,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10.0,,,356,1468,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,1,malamute,0.449298,True
3046,693622659251335168,2016-01-31 02:31:43+00:00,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10.0,,,356,1468,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,2,Siberian_husky,0.385075,True
3047,693622659251335168,2016-01-31 02:31:43+00:00,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,https://twitter.com/dog_rates/status/693622659251335168/photo/1,10.0,,,356,1468,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,3,Eskimo_dog,0.163485,True
3048,693280720173801472,2016-01-30 03:52:58+00:00,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10.0,Sadie,,1187,3216,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,1,Labrador_retriever,0.340008,True
3049,693280720173801472,2016-01-30 03:52:58+00:00,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10.0,Sadie,,1187,3216,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,2,bull_mastiff,0.175316,True
3050,693280720173801472,2016-01-30 03:52:58+00:00,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,https://twitter.com/dog_rates/status/693280720173801472/photo/1,10.0,Sadie,,1187,3216,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,1,3,box_turtle,0.1643369999999999,False
3051,693262851218264065,2016-01-30 02:41:58+00:00,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11.0,,pupper,474,2116,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,1,golden_retriever,0.989333,True
3052,693262851218264065,2016-01-30 02:41:58+00:00,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11.0,,pupper,474,2116,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,2,Labrador_retriever,0.00794644,True
3053,693262851218264065,2016-01-30 02:41:58+00:00,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,https://twitter.com/dog_rates/status/693262851218264065/photo/1,11.0,,pupper,474,2116,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,3,kuvasz,0.000748932,True
3054,693231807727280129,2016-01-30 00:38:37+00:00,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://twitter.com/dog_rates/status/693231807727280129/photo/1,9.0,Bodie,,711,2759,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,1,vizsla,0.8764129999999999,True
3055,693231807727280129,2016-01-30 00:38:37+00:00,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://twitter.com/dog_rates/status/693231807727280129/photo/1,9.0,Bodie,,711,2759,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,2,Chesapeake_Bay_retriever,0.0783998,True
3056,693231807727280129,2016-01-30 00:38:37+00:00,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",https://twitter.com/dog_rates/status/693231807727280129/photo/1,9.0,Bodie,,711,2759,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,3,Rhodesian_ridgeback,0.0321940999999999,True
3057,693155686491000832,2016-01-29 19:36:08+00:00,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",12.0,Dunkin,,3055,7562,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,1,Shih-Tzu,0.69748,True
3058,693155686491000832,2016-01-29 19:36:08+00:00,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",12.0,Dunkin,,3055,7562,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,2,Lhasa,0.200151,True
3059,693155686491000832,2016-01-29 19:36:08+00:00,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",12.0,Dunkin,,3055,7562,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,3,Tibetan_terrier,0.0909703999999999,True
3060,693109034023534592,2016-01-29 16:30:45+00:00,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://twitter.com/dog_rates/status/693109034023534592/video/1,11.0,,,578,1636,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1,1,cocker_spaniel,0.740013,True
